txn_id,account_id,amount_aud,currency,txn_date,status,channel
TXN-20260517-01760,ACC-000358,137.13,AUD,2026-05-17,settled,direct_debit
TXN-20260521-01761,ACC-000044,85035.3,AUD,2026-05-21,pending,direct_debit
TXN-20260517-01762,ACC-000169,498.87,AUD,2026-05-17,pending,card
TXN-20260519-01763,ACC-000404,14882.68,AUD,2026-05-19,settled,direct_debit
TXN-20260520-01764,ACC-000240,92.83,AUD,2026-05-20,settled,direct_debit
TXN-20260521-01765,ACC-000090,2107.5,AUD,2026-05-21,settled,card
TXN-20260518-01766,ACC-000015,48.03,AUD,2026-05-18,settled,card
TXN-20260519-01767,ACC-000094,122.77,AUD,2026-05-19,settled,card
TXN-20260521-01768,ACC-000169,3692.1,AUD,2026-05-21,settled,direct_debit
TXN-20260517-01769,ACC-000328,176.61,AUD,2026-05-17,settled,transfer
TXN-20260518-01770,ACC-000481,46.68,AUD,2026-05-18,settled,card
TXN-20260517-01771,ACC-000258,256.38,AUD,2026-05-17,settled,transfer
TXN-20260520-01772,ACC-000154,372.3,AUD,2026-05-20,settled,transfer
TXN-20260517-01773,ACC-000242,305.68,AUD,2026-05-17,settled,transfer
TXN-20260521-01774,ACC-000478,2028.0,AUD,2026-05-21,settled,card
TXN-20260521-01775,ACC-000444,1547.2,AUD,2026-05-21,settled,card
TXN-20260518-01776,ACC-000385,390.23,AUD,2026-05-18,settled,card
TXN-20260521-01777,ACC-000220,893.0,AUD,2026-05-21,settled,card
TXN-20260520-01778,ACC-000285,7074.17,AUD,2026-05-20,settled,transfer
TXN-20260519-01779,ACC-000127,178.59,AUD,2026-05-19,settled,transfer
TXN-20260518-01780,ACC-000042,204.38,AUD,2026-05-18,settled,card
TXN-20260521-01781,ACC-000239,3069.5,AUD,2026-05-21,settled,card
TXN-20260521-01782,ACC-000229,3464.5,AUD,2026-05-21,settled,card
TXN-20260519-01783,ACC-000483,364.82,AUD,2026-05-19,settled,direct_debit
TXN-20260517-01784,ACC-000378,286.8,AUD,2026-05-17,settled,transfer
TXN-20260517-01785,ACC-000324,230.06,AUD,2026-05-17,settled,direct_debit
TXN-20260520-01786,ACC-000149,81.72,AUD,2026-05-20,settled,card
TXN-20260518-01787,ACC-000323,379.7,AUD,2026-05-18,settled,transfer
TXN-20260519-01788,ACC-000050,14789.09,AUD,2026-05-19,settled,card
TXN-20260521-01789,ACC-000236,57.2,AUD,2026-05-21,settled,card
TXN-20260521-01790,ACC-000287,2052.4,AUD,2026-05-21,pending,card
TXN-20260519-01791,ACC-000152,7755.19,AUD,2026-05-19,settled,transfer
TXN-20260520-01792,ACC-000187,314.92,AUD,2026-05-20,settled,card
TXN-20260519-01793,ACC-000161,68.2,AUD,2026-05-19,settled,transfer
TXN-20260518-01794,ACC-000048,460.61,AUD,2026-05-18,pending,transfer
TXN-20260521-01795,ACC-000470,88109.1,AUD,2026-05-21,settled,transfer
TXN-20260518-01796,ACC-000380,429.4,AUD,2026-05-18,settled,card
TXN-20260521-01797,ACC-000227,133509.7,AUD,2026-05-21,settled,card
TXN-20260520-01798,ACC-000142,213.63,AUD,2026-05-20,settled,card
TXN-20260520-01799,ACC-000101,60.86,AUD,2026-05-20,settled,card
TXN-20260519-01800,ACC-000483,135.6,AUD,2026-05-19,settled,transfer
TXN-20260519-01801,ACC-000389,12577.71,AUD,2026-05-19,settled,card
TXN-20260518-01802,ACC-000412,174.0,AUD,2026-05-18,settled,direct_debit
TXN-20260517-01803,ACC-000216,319.0,AUD,2026-05-17,settled,transfer
TXN-20260521-01804,ACC-000383,135518.4,AUD,2026-05-21,settled,direct_debit
TXN-20260521-01805,ACC-000483,3242.4,AUD,2026-05-21,settled,card
TXN-20260521-01806,ACC-000074,23101.5,AUD,2026-05-21,settled,card
TXN-20260520-01807,ACC-000271,213.56,AUD,2026-05-20,settled,card
TXN-20260518-01808,ACC-000007,474.97,AUD,2026-05-18,settled,card
TXN-20260517-01809,ACC-000037,76.65,AUD,2026-05-17,settled,transfer
TXN-20260520-01810,ACC-000346,4289.35,AUD,2026-05-20,settled,transfer
TXN-20260517-01811,ACC-000454,31.85,AUD,2026-05-17,settled,card
TXN-20260520-01812,ACC-000238,324.01,AUD,2026-05-20,settled,card
TXN-20260518-01813,ACC-000113,22.78,AUD,2026-05-18,settled,transfer
TXN-20260517-01814,ACC-000335,251.87,AUD,2026-05-17,settled,transfer
TXN-20260517-01815,ACC-000235,336.77,AUD,2026-05-17,settled,direct_debit
TXN-20260521-01816,ACC-000091,3056.3,AUD,2026-05-21,settled,card
TXN-20260519-01817,ACC-000354,6874.4,AUD,2026-05-19,settled,transfer
TXN-20260520-01818,ACC-000275,408.04,AUD,2026-05-20,pending,card
TXN-20260519-01819,ACC-000443,189.65,AUD,2026-05-19,settled,card
TXN-20260518-01820,ACC-000427,463.53,AUD,2026-05-18,settled,card
TXN-20260519-01821,ACC-000345,161.25,AUD,2026-05-19,settled,transfer
TXN-20260518-01822,ACC-000168,437.0,AUD,2026-05-18,settled,card
TXN-20260518-01823,ACC-000473,215.75,AUD,2026-05-18,settled,direct_debit
TXN-20260520-01824,ACC-000162,92.35,AUD,2026-05-20,settled,transfer
TXN-20260521-01825,ACC-000407,2856.1,AUD,2026-05-21,settled,card
TXN-20260520-01826,ACC-000101,265.39,AUD,2026-05-20,settled,card
TXN-20260520-01827,ACC-000277,357.4,AUD,2026-05-20,settled,card
TXN-20260518-01828,ACC-000115,8620.74,AUD,2026-05-18,settled,card
TXN-20260518-01829,ACC-000471,391.77,AUD,2026-05-18,settled,transfer
TXN-20260521-01830,ACC-000236,1118.3,AUD,2026-05-21,settled,transfer
TXN-20260517-01831,ACC-000356,365.78,AUD,2026-05-17,pending,card
TXN-20260518-01832,ACC-000014,201.29,AUD,2026-05-18,settled,card
TXN-20260519-01833,ACC-000028,85.77,AUD,2026-05-19,settled,card
TXN-20260519-01834,ACC-000386,417.94,AUD,2026-05-19,settled,card
TXN-20260519-01835,ACC-000319,395.44,AUD,2026-05-19,settled,transfer
TXN-20260517-01836,ACC-000499,143.33,AUD,2026-05-17,settled,card
TXN-20260519-01837,ACC-000026,146.52,AUD,2026-05-19,settled,direct_debit
TXN-20260521-01838,ACC-000243,1371.4,AUD,2026-05-21,settled,transfer
TXN-20260521-01839,ACC-000261,585.4,AUD,2026-05-21,settled,transfer
TXN-20260520-01840,ACC-000087,160.53,AUD,2026-05-20,settled,transfer
TXN-20260518-01841,ACC-000405,374.08,AUD,2026-05-18,settled,card
TXN-20260520-01842,ACC-000079,112.45,AUD,2026-05-20,settled,transfer
TXN-20260519-01843,ACC-000329,11505.23,AUD,2026-05-19,settled,card
TXN-20260520-01844,ACC-000009,175.38,AUD,2026-05-20,settled,transfer
TXN-20260519-01845,ACC-000379,5.63,AUD,2026-05-19,settled,direct_debit
TXN-20260518-01846,ACC-000025,293.83,AUD,2026-05-18,settled,direct_debit
TXN-20260520-01847,ACC-000143,254.67,AUD,2026-05-20,settled,direct_debit
TXN-20260518-01848,ACC-000427,496.27,AUD,2026-05-18,settled,direct_debit
TXN-20260521-01849,ACC-000055,1187.8,AUD,2026-05-21,settled,transfer
TXN-20260518-01850,ACC-000428,259.39,AUD,2026-05-18,settled,card
TXN-20260521-01851,ACC-000082,119997.2,AUD,2026-05-21,settled,transfer
TXN-20260519-01852,ACC-000151,1276.66,AUD,2026-05-19,settled,card
TXN-20260521-01853,ACC-000248,2760.6,AUD,2026-05-21,pending,card
TXN-20260521-01854,ACC-000244,2889.1,AUD,2026-05-21,settled,transfer
TXN-20260517-01855,ACC-000199,269.09,AUD,2026-05-17,settled,transfer
TXN-20260518-01856,ACC-000140,418.54,AUD,2026-05-18,pending,card
TXN-20260520-01857,ACC-000150,200.43,AUD,2026-05-20,settled,card
TXN-20260518-01858,ACC-000136,339.28,AUD,2026-05-18,settled,card
TXN-20260519-01859,ACC-000234,191.97,AUD,2026-05-19,settled,transfer
TXN-20260517-01860,ACC-000328,448.88,AUD,2026-05-17,settled,card
TXN-20260520-01861,ACC-000443,461.74,AUD,2026-05-20,settled,direct_debit
TXN-20260518-01862,ACC-000194,129.68,AUD,2026-05-18,settled,direct_debit
TXN-20260517-01863,ACC-000145,61.41,AUD,2026-05-17,settled,direct_debit
TXN-20260520-01864,ACC-000091,12181.96,AUD,2026-05-20,settled,transfer
TXN-20260521-01865,ACC-000119,727.4,AUD,2026-05-21,settled,direct_debit
TXN-20260521-01866,ACC-000197,25654.2,AUD,2026-05-21,settled,transfer
TXN-20260520-01867,ACC-000313,1016.39,AUD,2026-05-20,settled,card
TXN-20260520-01868,ACC-000208,1643.24,AUD,2026-05-20,settled,card
TXN-20260519-01869,ACC-000482,490.06,AUD,2026-05-19,settled,direct_debit
TXN-20260520-01870,ACC-000187,471.99,AUD,2026-05-20,settled,direct_debit
TXN-20260519-01871,ACC-000220,156.14,AUD,2026-05-19,settled,card
TXN-20260517-01872,ACC-000394,218.12,AUD,2026-05-17,settled,direct_debit
TXN-20260521-01873,ACC-000473,1150.0,AUD,2026-05-21,settled,card
TXN-20260519-01874,ACC-000100,425.43,AUD,2026-05-19,settled,card
TXN-20260518-01875,ACC-000119,318.73,AUD,2026-05-18,settled,card
TXN-20260518-01876,ACC-000246,169.68,AUD,2026-05-18,settled,card
TXN-20260517-01877,ACC-000075,4632.52,AUD,2026-05-17,settled,card
TXN-20260521-01878,ACC-000172,1258.7,AUD,2026-05-21,settled,direct_debit
TXN-20260518-01879,ACC-000130,11152.76,AUD,2026-05-18,settled,direct_debit
TXN-20260521-01880,ACC-000492,2662.9,AUD,2026-05-21,settled,direct_debit
TXN-20260519-01881,ACC-000317,105.71,AUD,2026-05-19,settled,transfer
TXN-20260519-01882,ACC-000064,198.4,AUD,2026-05-19,settled,transfer
TXN-20260520-01883,ACC-000464,39.38,AUD,2026-05-20,settled,card
TXN-20260519-01884,ACC-000355,171.98,AUD,2026-05-19,settled,transfer
TXN-20260517-01885,ACC-000422,429.81,AUD,2026-05-17,settled,card
TXN-20260521-01886,ACC-000284,2020.4,AUD,2026-05-21,settled,card
TXN-20260518-01887,ACC-000154,5938.6,AUD,2026-05-18,settled,transfer
TXN-20260519-01888,ACC-000086,294.96,AUD,2026-05-19,settled,transfer
TXN-20260519-01889,ACC-000294,334.22,AUD,2026-05-19,settled,card
TXN-20260519-01890,ACC-000214,409.47,AUD,2026-05-19,settled,transfer
TXN-20260519-01891,ACC-000341,76.95,AUD,2026-05-19,settled,direct_debit
TXN-20260517-01892,ACC-000364,328.29,AUD,2026-05-17,settled,direct_debit
TXN-20260521-01893,ACC-000471,4328.4,AUD,2026-05-21,settled,card
TXN-20260518-01894,ACC-000486,485.32,AUD,2026-05-18,settled,card
TXN-20260520-01895,ACC-000177,10745.6,AUD,2026-05-20,settled,card
TXN-20260520-01896,ACC-000321,8715.31,AUD,2026-05-20,pending,card
TXN-20260520-01897,ACC-000469,91.4,AUD,2026-05-20,settled,transfer
TXN-20260517-01898,ACC-000222,284.59,AUD,2026-05-17,settled,card
TXN-20260521-01899,ACC-000151,868.4,AUD,2026-05-21,settled,transfer
TXN-20260519-01900,ACC-000451,89.67,AUD,2026-05-19,settled,card
TXN-20260517-01901,ACC-000470,38.51,AUD,2026-05-17,settled,card
TXN-20260517-01902,ACC-000203,262.63,AUD,2026-05-17,settled,card
TXN-20260519-01903,ACC-000375,476.84,AUD,2026-05-19,settled,direct_debit
TXN-20260517-01904,ACC-000387,8146.89,AUD,2026-05-17,settled,card
TXN-20260518-01905,ACC-000462,6118.05,AUD,2026-05-18,settled,card
TXN-20260518-01906,ACC-000033,367.01,AUD,2026-05-18,settled,transfer
TXN-20260518-01907,ACC-000240,295.81,AUD,2026-05-18,settled,card
TXN-20260517-01908,ACC-000477,366.16,AUD,2026-05-17,settled,direct_debit
TXN-20260519-01909,ACC-000148,316.62,AUD,2026-05-19,settled,card
TXN-20260519-01910,ACC-000321,304.31,AUD,2026-05-19,settled,transfer
TXN-20260517-01911,ACC-000047,479.96,AUD,2026-05-17,settled,transfer
TXN-20260518-01912,ACC-000012,321.4,AUD,2026-05-18,settled,card
TXN-20260518-01913,ACC-000322,3667.5,AUD,2026-05-18,settled,direct_debit
TXN-20260517-01914,ACC-000365,412.82,AUD,2026-05-17,settled,card
TXN-20260519-01915,ACC-000012,277.08,AUD,2026-05-19,settled,card
TXN-20260518-01916,ACC-000415,109.84,AUD,2026-05-18,settled,direct_debit
TXN-20260521-01917,ACC-000431,4976.3,AUD,2026-05-21,settled,card
TXN-20260520-01918,ACC-000226,79.58,AUD,2026-05-20,settled,transfer
TXN-20260518-01919,ACC-000377,397.66,AUD,2026-05-18,settled,card
TXN-20260518-01920,ACC-000106,293.65,AUD,2026-05-18,settled,card
TXN-20260519-01921,ACC-000184,136.59,AUD,2026-05-19,settled,card
TXN-20260521-01922,ACC-000007,817.0,AUD,2026-05-21,settled,transfer
TXN-20260519-01923,ACC-000458,128.63,AUD,2026-05-19,settled,card
TXN-20260518-01924,ACC-000302,78.8,AUD,2026-05-18,settled,transfer
TXN-20260519-01925,ACC-000466,6852.5,AUD,2026-05-19,settled,transfer
TXN-20260518-01926,ACC-000170,1300.36,AUD,2026-05-18,settled,card
TXN-20260519-01927,ACC-000178,2850.78,AUD,2026-05-19,settled,direct_debit
TXN-20260521-01928,ACC-000256,4508.6,AUD,2026-05-21,settled,card
TXN-20260521-01929,ACC-000238,1010.8,AUD,2026-05-21,settled,transfer
TXN-20260518-01930,ACC-000425,303.78,AUD,2026-05-18,settled,direct_debit
TXN-20260518-01931,ACC-000059,379.9,AUD,2026-05-18,settled,transfer
TXN-20260520-01932,ACC-000287,422.29,AUD,2026-05-20,settled,transfer
TXN-20260518-01933,ACC-000006,93.9,AUD,2026-05-18,settled,transfer
TXN-20260520-01934,ACC-000433,7225.08,AUD,2026-05-20,settled,transfer
TXN-20260520-01935,ACC-000021,9775.36,AUD,2026-05-20,settled,card
TXN-20260518-01936,ACC-000455,431.81,AUD,2026-05-18,settled,card
TXN-20260521-01937,ACC-000267,1669.8,AUD,2026-05-21,settled,card
TXN-20260518-01938,ACC-000311,7440.87,AUD,2026-05-18,settled,card
TXN-20260521-01939,ACC-000105,150.0,AUD,2026-05-21,settled,transfer
TXN-20260519-01940,ACC-000230,7413.91,AUD,2026-05-19,settled,card
TXN-20260520-01941,ACC-000094,202.27,AUD,2026-05-20,settled,card
TXN-20260517-01942,ACC-000119,327.57,AUD,2026-05-17,settled,transfer
TXN-20260517-01943,ACC-000311,239.26,AUD,2026-05-17,settled,card
TXN-20260519-01944,ACC-000178,117.66,AUD,2026-05-19,settled,card
TXN-20260517-01945,ACC-000281,206.64,AUD,2026-05-17,settled,card
TXN-20260520-01946,ACC-000256,252.96,AUD,2026-05-20,settled,card
TXN-20260518-01947,ACC-000046,13190.84,AUD,2026-05-18,settled,direct_debit
TXN-20260519-01948,ACC-000179,265.13,AUD,2026-05-19,settled,direct_debit
TXN-20260519-01949,ACC-000225,365.07,AUD,2026-05-19,settled,transfer
TXN-20260520-01950,ACC-000079,6.24,AUD,2026-05-20,settled,transfer
TXN-20260517-01951,ACC-000138,431.22,AUD,2026-05-17,settled,card
TXN-20260517-01952,ACC-000100,228.98,AUD,2026-05-17,settled,transfer
TXN-20260517-01953,ACC-000435,105.58,AUD,2026-05-17,settled,card
TXN-20260521-01954,ACC-000151,142171.1,AUD,2026-05-21,pending,card
TXN-20260521-01955,ACC-000241,2887.0,AUD,2026-05-21,settled,card
TXN-20260519-01956,ACC-000450,175.17,AUD,2026-05-19,settled,card
TXN-20260519-01957,ACC-000110,196.64,AUD,2026-05-19,settled,direct_debit
TXN-20260521-01958,ACC-000324,103762.3,AUD,2026-05-21,settled,card
TXN-20260517-01959,ACC-000108,9102.07,AUD,2026-05-17,settled,card
TXN-20260520-01960,ACC-000148,448.76,AUD,2026-05-20,settled,transfer
TXN-20260519-01961,ACC-000223,247.98,AUD,2026-05-19,settled,card
TXN-20260521-01962,ACC-000191,2461.4,AUD,2026-05-21,settled,card
TXN-20260520-01963,ACC-000202,5245.83,AUD,2026-05-20,settled,card
TXN-20260520-01964,ACC-000027,8517.09,AUD,2026-05-20,settled,card
TXN-20260519-01965,ACC-000275,445.88,AUD,2026-05-19,settled,direct_debit
TXN-20260520-01966,ACC-000009,195.88,AUD,2026-05-20,settled,card
TXN-20260518-01967,ACC-000347,489.32,AUD,2026-05-18,settled,card
TXN-20260521-01968,ACC-000214,1492.4,AUD,2026-05-21,settled,direct_debit
TXN-20260519-01969,ACC-000088,202.41,AUD,2026-05-19,settled,card
TXN-20260520-01970,ACC-000137,477.24,AUD,2026-05-20,settled,direct_debit
TXN-20260517-01971,ACC-000297,440.69,AUD,2026-05-17,settled,transfer
TXN-20260521-01972,ACC-000107,1243.1,AUD,2026-05-21,settled,card
TXN-20260520-01973,ACC-000093,215.8,AUD,2026-05-20,settled,card
TXN-20260517-01974,ACC-000070,201.74,AUD,2026-05-17,settled,transfer
TXN-20260518-01975,ACC-000126,4151.52,AUD,2026-05-18,settled,card
TXN-20260519-01976,ACC-000226,309.86,AUD,2026-05-19,settled,card
TXN-20260519-01977,ACC-000276,2064.29,AUD,2026-05-19,settled,direct_debit
TXN-20260518-01978,ACC-000285,135.72,AUD,2026-05-18,pending,transfer
TXN-20260521-01979,ACC-000311,1771.5,AUD,2026-05-21,settled,transfer
TXN-20260519-01980,ACC-000021,8021.36,AUD,2026-05-19,settled,transfer
TXN-20260521-01981,ACC-000450,2544.8,AUD,2026-05-21,pending,card
TXN-20260517-01982,ACC-000255,342.86,AUD,2026-05-17,pending,card
TXN-20260521-01983,ACC-000199,569.4,AUD,2026-05-21,settled,transfer
TXN-20260519-01984,ACC-000118,7921.17,AUD,2026-05-19,settled,card
TXN-20260518-01985,ACC-000428,7597.25,AUD,2026-05-18,settled,card
TXN-20260517-01986,ACC-000212,496.42,AUD,2026-05-17,settled,transfer
TXN-20260517-01987,ACC-000470,4835.93,AUD,2026-05-17,settled,card
TXN-20260519-01988,ACC-000023,4607.32,AUD,2026-05-19,settled,transfer
TXN-20260521-01989,ACC-000151,2373.4,AUD,2026-05-21,pending,direct_debit
TXN-20260521-01990,ACC-000041,24459.6,AUD,2026-05-21,settled,card
TXN-20260520-01991,ACC-000107,455.12,AUD,2026-05-20,settled,transfer
TXN-20260517-01992,ACC-000206,311.63,AUD,2026-05-17,settled,transfer
TXN-20260520-01993,ACC-000406,5410.98,AUD,2026-05-20,settled,card
TXN-20260518-01994,ACC-000116,5213.42,AUD,2026-05-18,settled,card
TXN-20260518-01995,ACC-000068,8964.29,AUD,2026-05-18,settled,card
TXN-20260520-01996,ACC-000407,286.64,AUD,2026-05-20,settled,transfer
TXN-20260517-01997,ACC-000352,192.59,AUD,2026-05-17,settled,transfer
TXN-20260520-01998,ACC-000152,450.7,AUD,2026-05-20,settled,card
TXN-20260519-01999,ACC-000220,6986.17,AUD,2026-05-19,settled,card
TXN-20260517-02000,ACC-000090,48.98,AUD,2026-05-17,settled,card
